Name,Net cash flow / Change in cash,Average Payables,Average Receivables,currentRatio,SG&A to Revenue,daysOfPayablesOutstanding,daysOfInventoryOutstanding,eBITperRevenue,Intangibles to Total Assets,Debt to Assets,Debt to Equity,Payout Ratio,ROE,R&D to Revenue,PE ratio,returnOnAssets,Dividend Yield,cluster
McDonald's Corporation,-2.317284009454605,0.12635981502379315,0.08493748532076885,-0.3266146016547701,-0.11113643066050333,-0.05392956854387427,-0.04740272440893328,0.13346996557248705,-0.7702629061673827,1.7230211921778829,-0.21928373938435716,0.15520528524538826,-0.4899151761393352,-0.06336238125970449,0.012703015533816295,-0.023914339694927504,0.04634845746693306,18
"American Axle & Manufacturing Holdings, Inc.",0.09930003797352714,0.040582121073718586,-0.035440946581896414,-0.2345620440364073,-0.1253839430885362,-0.048740072692021366,-0.047019250243426215,0.06458207517923824,0.22867615842401376,0.468921234083872,0.024438268701236728,-0.16523807271248564,-0.12416608598078165,-0.06336238125970449,-0.33652087625845195,-0.06332677825550538,-0.38395929440258336,11
Signet Jewelers Limited,0.12119273420883113,-0.15869675656308074,0.0010020250602303805,1.029949405352684,-0.057244869088060514,-0.05567518873709573,-0.04720727568116897,0.07799607819929963,-0.10648557229079283,-0.6190104795626824,-0.049132325383045634,-0.07160580296435914,-0.0249034184897941,-0.06336238125970449,-0.2417593717768877,-0.037210102100905584,0.07916854023664194,1
"Carter's, Inc.",-0.05781133279511505,-0.17807886528116146,-0.11037929901853344,0.9344362252674652,-0.04858570134053762,-0.053925238194275804,-0.04834991247115245,0.08141306520717116,0.2701349662598297,-0.15499349506789836,-0.03652863678530285,0.007487294462629672,0.02210937897854295,-0.06336238125970449,-0.13494389741259985,-0.021391706202721843,0.018998388492175698,1
"Interface, Inc.",-0.054443553744372514,-0.2240037385585816,-0.11920136893706405,0.4603309473082274,-0.06327585493138316,-0.054040518461552486,-0.046590086602634986,0.07236927383397389,0.08640698627163504,0.3959554183402204,-0.0021734732828034755,0.015047664069621259,-0.05149163299630862,-0.06336238125970449,-0.08262571698171277,-0.04878453812396685,-0.05211179084219356,1
The Cheesecake Factory Incorporated,-0.11384241912097685,-0.22824916951041654,-0.1268869384694412,-0.9073070515931652,-0.12275576118433595,-0.05704570768713249,-0.04916951117398609,0.07368052209133986,-1.001559413040882,-0.9550522637883276,-0.05808272401240545,0.0185370654266943,-0.005244253824371237,-0.06336238125970449,-0.11622387564787362,-0.029330582192898483,0.008058360902272677,12
Baozun Inc.,0.009760815443422277,-0.2063577848057649,-0.11313011820806425,-1.0836603725041345,-0.06344184536743791,-0.044151981664063984,-0.042667390208218026,0.07318189956667777,-0.8750009470157598,-0.5990588893202777,-0.05070819094070948,-0.16523807271248564,-0.058662393878368586,-0.037418946238062835,0.296141925181174,-0.05694599942227928,-0.38395929440258336,12
News Corporation,0.008175243903203445,-0.10059040785485396,0.00869731338291142,-0.3466862119625336,-0.04656615103520479,-0.053072893280936916,-0.04597699033130986,0.040454663694297364,1.0255580858787494,-0.6361118426276008,-0.051811620417431,-0.2100187234615896,-0.17424055663471733,-0.06336238125970449,-0.33652087625845195,-0.12205962156227013,-0.14327868742471825,13
"Ulta Beauty, Inc.",-0.19876049164822668,-0.14260566072696707,-0.12585310838085714,0.555844127393446,-0.07957058273742465,-0.05411633627740362,-0.04966466586352947,0.0849759497963234,-1.0805493521807,-0.9764289676194756,-0.058610169774005474,-0.16523807271248564,0.01747658402665026,-0.06336238125970449,0.01688314191604209,-0.02388466165384273,-0.38395929440258336,1
Party City Holdco Inc.,-0.039006359691179916,-0.18017281437744626,-0.12088840141397098,-0.2740131401585628,-0.06369083102152004,-0.051402821785794924,-0.04867020744018825,0.08095769383554131,1.6574775989972912,0.5401769135210318,0.0014959960034199651,-0.16523807271248564,-0.06116007463504116,-0.058371259492013924,-0.21982904887006527,-0.03188289372618892,-0.38395929440258336,13
Jack in the Box Inc.,-0.05286415208739701,-0.2315885029575672,-0.129407643794622,-0.9121519230467632,-0.1067376841050524,-0.054442335759887064,-0.048545292464749895,0.11089816631124734,-0.8296144626481298,2.72658618137084,-0.11711134722165414,0.05343107899742466,-0.19120061467599406,-0.06336238125970449,-0.04506145200946594,-0.006226227208403101,-0.032055073594038135,3
"Copart, Inc.",0.04573401237961456,-0.1610156222469469,-0.10217429752437532,0.5004741679237542,-0.1129623254571056,-0.04566060696146428,-0.045610181076987534,0.11717002063972687,-0.31988933051936114,-0.4824845977610844,-0.05042667081028493,-0.16523807271248564,-0.002102010291783168,-0.06336238125970449,0.14065858483148735,-0.021792359757366268,-0.38395929440258336,0
"Brinker International, Inc.",-0.043144647921113034,-0.20802006038176102,-0.1303383051861338,-1.0408870788137972,-0.12806745513808804,-0.05607783785399723,-0.04966053556495687,0.07622095456232965,-0.4852881533590901,1.7233062148956315,-0.145751975662892,0.09995643042506516,-0.23164692886469185,-0.06336238125970449,-0.06658019784678874,-0.029078318843677918,0.17398211268246758,3
"Destination XL Group, Inc.",-0.04614423162608,-0.23244558463713724,-0.13486835794665922,-0.4511970104615773,-0.025845011601036597,-0.05249218606020694,-0.049835745204859415,0.05563284706249357,-1.0582925185004195,-0.2621620369413866,-0.027342020115471842,-0.16523807271248564,-0.2378911307563733,-0.06336238125970449,-0.33652087625845195,-0.08554079200745758,-0.38395929440258336,2
Omnicom Group Inc.,-0.24998797923518634,3.7601706058222697,0.6497337698433471,-0.6477603665789841,0.09643460962596404,0.00789429443789175,-0.03861621091024628,0.08543201290296014,0.6511195898458013,-0.4100888274529302,0.0035345900513218827,0.07320435335417186,0.1011891745486763,-0.06336238125970449,-0.14914555127616616,-0.2925154505326609,0.21409554717877846,7
"REV Group, Inc.",-0.05423315640392933,-0.16867373656862136,-0.10981710437941528,0.1288033149834464,-0.1188273208643735,-0.050881075822309614,-0.04749488442957959,0.06418793451925678,-0.037969437235812864,-0.12250090524455365,-0.03292064890687327,0.4163288201330205,-0.09870585633211926,-0.061958628262541525,0.4798983652396424,-0.05764343338777144,-0.05028845291054308,1
"Mohawk Industries, Inc.",0.002724815502803739,0.27285768739156,0.022468988763394447,-0.3141563607740896,-0.09177087978744893,-0.04542960605237545,-0.04638194704824293,0.08070882437793687,0.07986085871861147,-0.2675774685786107,-0.04442737975503073,-0.16523807271248564,-0.06188520775794611,-0.06336238125970449,-0.1847013201492555,-0.039139174771415784,-0.38395929440258336,11
"Sportsman's Warehouse Holdings, Inc.",-0.04604756257776827,-0.23245740405595916,-0.13520407985172125,-0.02069557558472199,-0.06241823767843361,-0.05500244323845936,-0.05004217265364043,0.07199610910629523,-1.0774944926559555,0.4749067111565934,0.06701576153027383,-0.16523807271248564,0.0349603493233583,-0.06336238125970449,-0.16226812489569925,-0.04865098693908537,-0.38395929440258336,11
Cintas Corporation,-0.08926431358771897,-0.17617819844561114,-0.05845748417910501,0.4942450474834137,-0.05818548155903744,-0.0560943763643281,-0.04721784824574512,0.08875768694819729,1.0473785110554947,0.06219381585656441,-0.031412736484139475,-0.04427215900062037,0.003940765732424683,-0.06336238125970449,0.01407394133622189,-0.012280547589696688,-0.22168221848568948,1
"Hasbro, Inc.",-0.612870792164563,-0.1257941017876658,-0.005982994131061232,0.4042688633451642,-0.035721442546294335,-0.05255645627712882,-0.04413450225429488,0.07563480068598817,-0.1021214872554438,-0.05324038483163427,-0.02716728348279454,0.652444978628296,-0.057977545928958374,-0.035391303019938536,0.35834992843116176,-0.044807680618607335,0.16851209888751614,1
"AutoNation, Inc.",-0.07669449409989056,1.219291044585442,-0.031214518798455007,-0.6726768483403454,-0.10765063150335354,-0.04111112210111357,-0.049011385098830115,0.0683985566324971,-0.2177697406921936,-0.2815435817482941,-0.027626776109464492,-0.16523807271248564,-0.04983994088302514,-0.06336238125970449,-0.21397417797594884,-0.03597846339588752,-0.38395929440258336,7
Visteon Corporation,-0.38987377855686894,-0.08685902422353503,-0.08460307353456854,-0.02554044703831997,-0.12217479465814432,-0.04601217263225505,-0.04633657000098999,0.07481461321864391,-0.7999386844077562,-0.4012531232027223,-0.030425798095869507,-0.16523807271248564,0.033510083077548415,-0.06336238125970449,-0.17425923573508098,-0.03562232690287025,-0.38395929440258336,1
"Domino's Pizza, Inc.",-0.07061998169641953,-0.2096697383823287,-0.11711028398326608,-0.2366384175165207,-0.11005749282614744,-0.05665237983123109,-0.04878823650181873,0.09073120465217416,-0.7017467711124027,10.116655207157546,-0.09620119684460313,-0.01752008192972708,-0.1565553654705357,-0.06336238125970449,0.09255794688005337,0.0665888465930862,-0.22168221848568948,0
Tata Motors Limited,-0.11845011607251507,3.537284618605628,0.1250956922877458,-1.259806056067092,-0.11102577036980016,-0.034137571145196305,-0.048477383107886095,0.07103294023902149,-0.15492691618316726,-0.02074779500828953,-0.019961015316639692,-0.16523807271248564,-0.07973153961610661,-0.06336238125970449,-0.07463363861397711,-0.06350484650201399,-0.38395929440258336,7
"Five Below, Inc.",0.006157988321521864,-0.2227456657139805,-0.13524046301542306,0.7475626120572547,-0.07384391269353571,-0.05395753232687454,-0.050051158083818034,0.08317331028531147,-1.0805493521807,-0.9764289676194756,-0.058610169774005474,-0.16523807271248564,-0.018578646251123224,-0.06336238125970449,0.16187800189099238,-0.029953821055678707,-0.38395929440258336,12
Six Flags Entertainment Corporation,-0.09259939575447372,-0.2335757296544896,-0.12583387016005046,-0.8152544939748022,-0.11509253605314157,-0.05705228883991208,-0.048242993350311784,0.11804435894163245,0.6681395214836627,1.4086411345011345,-0.1646041168106325,0.3948108450977367,-0.28147968847765925,-0.06336238125970449,-0.08268408609338729,-0.02432983227011432,0.6516966507748969,3
Huazhu Group Limited,0.14507300104884727,-0.19896532394555536,-0.13044769903573716,-1.1530112467399234,-0.10712499512251347,-0.050496433130857096,-0.04921030802630149,0.08808039848984983,-0.2286799532805661,0.18304344818198728,-0.007457638489507957,-0.09196064421395186,-0.0618449225844514,-0.06336238125970449,0.8291192637441325,-0.05176718125298648,-0.35478588749617546,11
"Penn National Gaming, Inc.",0.24106235411537866,-0.23450650888671384,-0.12678735824878887,-0.634610001204932,-0.09235184631364056,-0.05830065278686894,-0.049372264469120096,0.09207701287688584,0.14794058527005635,1.5095391765841526,0.36448546348197997,-0.16523807271248564,-0.05705098693857982,-0.06336238125970449,-0.04296016398918487,-0.05862280874356893,-0.38395929440258336,3
"Blue Apron Holdings, Inc.",-0.23477539855895335,-0.2351195543306083,-0.134992359742947,0.1855575234398809,-0.09141123384266364,-0.05604040601848506,-0.050034280721572066,0.03301659995304938,-1.0805493521807,0.2628498091516062,-0.016760746247790496,-0.16523807271248564,-0.5210556152507531,-0.06336238125970449,-0.33652087625845195,-0.12447838191067905,-0.38395929440258336,2
"Thor Industries, Inc.",0.028064900593342275,-0.13733924056689956,-0.0867920939906597,-0.0899080249218369,-0.12422201003615295,-0.05598298607211443,-0.048716952922217865,0.07525150932361556,0.122628892065032,-0.9764289676194756,-0.058610169774005474,-0.059974465107449026,-0.019142638680049284,-0.06336238125970449,-0.16276800395465502,-0.0006912725460930327,-0.09951857706510643,1
TEGNA Inc.,-0.03472733269973414,-0.22065866921700267,-0.09109896345384726,-0.07952615752126972,-0.0939840856015123,-0.05569275478800928,-0.045438926775960106,0.11661106270220115,2.329110285937509,0.6139977974179289,0.012442922454296434,-0.07858460567850523,0.013286925983199485,-0.06336238125970449,-0.2499864232352104,0.033215889393259534,0.08646189196324393,13
Gentherm Incorporated,-0.13619145012845826,-0.21257783685746284,-0.11770098707394235,0.4783261841358771,-0.10618438265153657,-0.051051329510760066,-0.04638582115582993,0.07254501572565522,-0.4735051237636476,-0.4799193933013467,-0.0491743916094309,-0.16523807271248564,-0.07340676737743575,-0.023329425414686314,0.17489581043828928,-0.046499328960439366,-0.38395929440258336,12
Hilton Worldwide Holdings Inc.,-0.31026397406485445,0.27102602510413165,-0.027835370169712947,-0.7453499201443161,-0.12632455555951316,-0.04352833792612887,-0.04710614272746632,0.08981697293579542,2.4482498074025387,0.5065442328266924,0.3690415593858624,-0.02740671910810069,0.4500184918394479,-0.06336238125970449,0.08821767960169502,-0.4884647167948713,-0.23079890814394194,13
"Ross Stores, Inc.",0.20590893901754767,0.1174742192944684,-0.12711545464145865,-0.13766461496444635,-0.10007040159018653,-0.052364037070394685,-0.04990937824325496,0.08688407201170281,-1.0805493521807,-0.7786232015019201,-0.05439707540834151,-0.06113759889314005,0.0714587165095737,-0.06336238125970449,-0.015035782306560766,-0.004593934948740613,-0.23262224607559245,11
Carlisle Companies Incorporated,0.5606104229317181,-0.1323637866878299,-0.0692523688494276,1.1199255894909337,-0.10145365522397612,-0.05283810025779294,-0.04649578332569459,0.0907905449480334,0.922565679044512,-0.11423524642984305,-0.038829335782220725,-0.07625833810712321,-0.013784710605251658,-0.056967506494850925,-0.18742072209573035,-0.019833609045771285,-0.10498859086005788,1
"Williams-Sonoma, Inc.",0.2049578861745984,-0.08601532629763095,-0.12632299943206335,-0.14597010888490006,-0.0628055486958947,-0.05134635598425108,-0.04966279129534221,0.07680524976701572,-1.0508735739403263,-0.6700295460396888,-0.050559341216576965,0.13426887710295002,-0.02172088978371129,-0.06336238125970449,-0.07502875260069661,-0.03597846339588752,0.15392539543431216,1
BorgWarner Inc.,0.23008757392469376,0.5229360794948977,0.06446323374721075,-0.17227083963300374,-0.11523086141652054,-0.040877185361788484,-0.04574512499222772,0.08162273012346946,-0.08990204915646648,-0.3795913966538258,-0.04242438020637791,-0.0768399049999687,-0.019867771802954223,-0.06336238125970449,-0.22020470648622675,-0.028618309206863937,-0.02658505979908668,11
"Caleres, Inc.",-0.0334564190351652,-0.15059141629098374,-0.12000269565760853,0.09281284132814673,-0.03718769139811131,-0.05030934734905215,-0.048801620918675764,0.07076017401625599,-0.08684718963172212,-0.5984888438847804,-0.049705073234599016,-0.06520856714305859,-0.059629238042241864,-0.06336238125970449,-0.13111997227597724,-0.040103711106670895,-0.1542187150146212,1
"O-I Glass, Inc.",-0.017413621826372638,0.28110729409927715,-0.07483444328038795,-0.5307913271992595,-0.12065321566097575,-0.04190651190786922,-0.04823042749489651,0.07770456540460444,0.22998538393461854,0.5931911390222785,0.1334189178112185,-0.16523807271248564,0.00647873166259199,-0.05805931438153325,-0.176258751970904,-0.04887357224722117,-0.38395929440258336,3
"Camping World Holdings, Inc.",-0.1675434970617955,-0.19733165565213195,-0.1269873659692482,-0.26847614421159377,-0.078325654467014,-0.056361292263307036,-0.04964322080346722,0.06727641763228691,-0.4673954047141589,1.1467052568901352,1.4602977173641882,1.1078118557263272,-0.014509843728156597,-0.06336238125970449,0.27656881639966696,-0.05902346229821335,0.5897031610987801,18
Deckers Outdoor Corporation,0.15062845941975347,-0.21133975273586936,-0.1201715035691948,2.0619070249690687,-0.037021700962056564,-0.05465246780904656,-0.048329185995561984,0.08236027919573115,-0.8326693221728739,-0.9040331973113214,-0.05750674029728396,-0.16523807271248564,-0.05958895286874714,-0.06336238125970449,0.023421979067472308,-0.04262634459887656,-0.38395929440258336,12
Matthews International Corporation,-0.06851032187738114,-0.22058340732950446,-0.10279321002690807,0.21670312564158264,-0.06808957757697097,-0.05515679451313013,-0.04533391346610983,0.07662046140449001,1.4973156781999812,0.18475358448847906,-0.022815046983702358,-0.034967088715092264,-0.05878324939885276,-0.06336238125970449,-0.12067788786180275,-0.03324808361608845,-0.1013419149967569,12
"Planet Fitness, Inc.",0.2485101356463369,-0.2340671046105116,-0.1301885859755034,0.7766318407788428,-0.10507777974450487,-0.054316926878295306,-0.04800061168369912,0.11197338967947147,0.3185763101522041,1.4921527908014856,-0.15986681254693666,-0.16523807271248564,-0.20324588155091494,-0.06336238125970449,0.4580338946639401,-0.02550211489296283,-0.38395929440258336,3
"MercadoLibre, Inc.",0.06281458025410659,0.08339918246091113,-0.08815421983171456,-0.3729869427106373,-0.020892963592069817,0.0024269222541779037,-0.043786351201996414,0.061110546001132936,-0.8710732704839457,-0.04069938525069428,0.012044911235420341,-0.16523807271248564,-0.15236570742708494,-0.010539675884979208,-0.33652087625845195,-0.07129533228676678,-0.38395929440258336,2
Scientific Games Corporation,-0.918852497333272,-0.1721326547238523,-0.07842790369531867,-0.0013160897703297693,-0.08275206609514073,-0.0530856641424646,-0.045989093793238935,0.07526110225742838,1.9581630579328408,2.360902034499337,-0.17733723995109926,-0.16523807271248564,-0.05092764056738256,-0.032063888508144824,-0.33652087625845195,-0.10539540149317037,-0.38395929440258336,3
Arcos Dorados Holdings Inc.,-0.2039408153548142,-0.1445287496952824,-0.1224191856467613,-0.6179990133640245,-0.1194912826085925,-0.051611485919836296,-0.04923971375259897,0.06981912054133797,-0.9670831412616246,0.18760381166596546,-0.005461110667991318,0.1581131197096158,-0.0707479459267843,-0.06336238125970449,0.32033966357996624,-0.05405239041651396,-0.1523953770829707,11
"Nordstrom, Inc.",0.20151334052666714,0.23348198884634824,-0.11809552012033055,-0.5328677006793731,-0.056746897779896235,-0.05093074028380615,-0.04983749480183418,0.07238994340273769,-0.9526816606449728,-0.015047340653316752,0.032039312222699574,0.16334722174522529,0.07161985720355253,-0.06336238125970449,-0.070095814342259,-0.04504510494728551,0.19403882993062305,18
"Sinclair Broadcast Group, Inc.",0.04569136427006527,-0.1225948632165512,-0.07715379520645196,0.8846032617447424,-0.13000401022539346,-0.04941406591850814,-0.045579413164473975,0.09550935215509453,1.5152084268449124,0.7120456123234611,0.01824806169546473,-0.0378749231793198,-0.024701992622320503,-0.06336238125970449,-0.21988891462562893,-0.03391583954049583,0.12839866439120529,13
"Dave & Buster's Entertainment, Inc.",-0.04767672036255128,-0.22523226285612796,-0.13524046301542306,-0.9536793926490322,-0.12560526366994254,-0.05477995623705565,-0.050051158083818034,0.08686557741485391,0.2011824227013149,-0.1042594513086407,-0.030503458821503862,-0.16523807271248564,0.006962153744528609,-0.06336238125970449,-0.10180820170816757,-0.03140804506883255,-0.38395929440258336,0
Trinseo S.A.,-0.0181244236521942,-0.1068477472311512,-0.06877390532677387,0.8326939247419063,-0.12460932105361402,-0.05221771039836967,-0.046853663386884944,0.0773322489733309,-0.6642156398084009,0.24432333249794466,-0.00945093044745649,-0.03554865560793777,0.044709361309080285,-0.06336238125970449,-0.23620382966058898,-0.0349248929373781,0.22138889890538044,1
"Live Nation Entertainment, Inc.",0.7351563408841115,0.13140357819105405,-0.05775808015687585,-0.5598605559208478,-0.08493760683652829,-0.049727367935219806,-0.04829783696691037,0.06598128916114468,0.3849104026895096,-0.0321487037182351,0.024276475522831815,-0.16523807271248564,-0.0864994487632194,-0.06336238125970449,-0.33652087625845195,-0.052093639704918974,-0.38395929440258336,11
Callaway Golf Company,-0.07668454287432905,-0.17745486949335845,-0.12696209711445805,-0.07191278809418697,-0.049000677430674495,-0.04406794352355137,-0.048741372297137237,0.0808798346584234,0.08204290123628599,-0.8413281994066207,-0.05638065977558576,-0.14430166457004742,-0.05032336296496177,-0.04630938188676168,-0.1302264758741911,-0.0105443821862375,-0.3365525081796705,1
Hyatt Hotels Corporation,-0.23065416957284,-0.1944504984993124,-0.09491994324178987,-0.3923664285250295,-0.12021057449816312,-0.056032356950587336,-0.04779808333674758,0.10147485317926128,-0.5603504159670936,-0.3670503970728857,-0.04420410516883195,-0.11406018614208108,-0.02417828536688916,-0.06336238125970449,-0.18751800394852114,-0.031333849966120625,-0.22168221848568948,12
"Express, Inc.",-0.004833851112982707,-0.18901756358584235,-0.13385137376126865,0.042979877805423866,-0.06656799857980243,-0.05303668470802319,-0.04992347499602316,0.06465304838438142,-0.3539291937950837,-0.9764289676194756,-0.058610169774005474,-0.16523807271248564,-0.09685273835136217,-0.06336238125970449,0.06383136407287753,-0.0564859897854653,-0.38395929440258336,12
Vista Outdoor Inc.,-0.07741240394397032,-0.20222576411930976,-0.09175620287814257,0.8527655350496696,-0.08933635339197922,-0.054628663118880975,-0.04588420545460114,0.0559588985560622,1.0054832947161438,0.021435567218509116,-0.03427971160547455,-0.16523807271248564,-0.1285168847182113,-0.05670755223611705,-0.33652087625845195,-0.06967787904764668,-0.38395929440258336,1
"Dillard's, Inc.",-0.2732411501651128,0.04847088787740265,-0.13092098404481556,-0.12243787611028105,-0.06750861105077935,-0.0473073386062281,-0.04991466452554304,0.06952187675918359,-1.0805493521807,-0.4112289183239247,-0.04477361715681725,-0.13906756253443786,-0.056366138989169624,-0.06336238125970449,-0.21469705697437888,-0.0468999825150838,-0.2818523702301557,11
"CarMax, Inc.",-0.001729068737794142,-0.06622336185040281,0.9820460740670294,0.5350803925923117,-0.1139306030007583,-0.056296703998109564,-0.034505882737405874,0.07348540740862687,-1.0805493521807,1.161811460930813,0.06937147020784938,-0.16523807271248564,-0.027924806501898027,-0.06336238125970449,-0.08192678428550823,-0.0390204626070767,-0.38395929440258336,18
"The Children's Place, Inc.",0.026385986680751757,-0.17680688723794633,-0.1323743169948763,-0.009621583690783576,-0.06958349150146373,-0.04901878084244923,-0.04973295013403072,0.07708321036217104,-1.0805493521807,-0.911443787972786,-0.05714432357765696,0.027842135712222403,-0.03654583362976788,-0.06336238125970449,0.1040880914015957,-0.03799657018965205,-0.17792210812607764,12
"Floor & Decor Holdings, Inc.",-0.045720593737890364,-0.1448727295459961,-0.1291815199402178,-0.3120799872939762,-0.05193317513430845,-0.04268680665416018,-0.04915043431840041,0.07527951796154632,0.11040945396605456,-0.6406722061115789,-0.05056257708014506,-0.16523807271248564,-0.02848879893082408,-0.06336238125970449,-0.012123313298393392,-0.0249975881945217,-0.38395929440258336,0
Scholastic Corporation,-0.1200534054750056,-0.18522092291927397,-0.11510013910871705,0.2180873746283248,-0.009992924957807773,-0.04815249073548817,-0.047181344154578544,0.06225170809846298,-0.7955745993724072,-0.964172990756284,-0.058416017959919575,-2.657833775448325,-0.11010656043112474,-0.06336238125970449,-0.33652087625845195,-0.06135318852336799,-0.14145534949306776,19
"SeaWorld Entertainment, Inc.",-0.0444098751710754,-0.20599233479387533,-0.13043688860778058,-0.943297525248465,-0.09376276502010594,-0.051249522516958815,-0.049087542555717865,0.08002569218526058,-0.5882805601933274,1.0985364175906152,0.12932231453400608,-0.16523807271248564,-0.04053406580574506,-0.06336238125970449,0.2992654209777029,-0.056307921538956675,-0.38395929440258336,3
Westport Fuel Systems Inc.,-0.061089550815804076,-0.21494745651627006,-0.12939214357008602,-0.16534959469929225,-0.07149238151609337,-0.031686813459731865,-0.04537280450743484,0.04914659154426971,-0.7571706510613355,-0.3924174189525145,-0.038871402008606004,-0.16523807271248564,-0.2484861313854844,-0.004456746230606315,-0.33652087625845195,-0.0975752376673328,-0.38395929440258336,2
"Boot Barn Holdings, Inc.",-0.044451101676973054,-0.21523181782792625,-0.1348047123301562,-0.16465747020592114,-0.07409289834761784,-0.047210651930447635,-0.04990350459626821,0.0738209170080005,0.8230645402385537,0.048797748122378436,-0.026717498446828882,-0.16523807271248564,-0.05435188031443367,-0.06336238125970449,-0.10204616808653272,-0.03676493148463399,-0.38395929440258336,0
Ralph Lauren Corporation,0.8692405757034386,-0.18987916445496195,-0.09179996235448526,0.27761008105824386,-0.001555077791691206,-0.056667817405223364,-0.04849655994044177,0.07617921755533906,-0.27188439513052176,-0.6999569314032958,-0.05303154098260405,0.419236654597248,-0.08960140712231278,-0.06336238125970449,0.4760295407863471,-0.05298398093746215,-0.046641777047242115,1
"Allison Transmission Holdings, Inc.",-0.0003543780066552493,-0.18732408420964056,-0.11032048787720723,-0.09198439840195044,-0.10294756914846888,-0.05349714521532682,-0.04770570461647943,0.12033767493123193,2.0166417974065176,0.7208813165736688,0.06527486693063696,-0.09254221110679738,0.2820696035399645,-0.03825079986601127,-0.1998937522673988,0.06329458403267645,-0.13416199776646578,13
Genuine Parts Company,-0.019335629963394132,1.0819855513914212,0.10973281074334328,-0.3812924366310912,-0.07193502267890607,-0.04001436932060698,-0.047015513604172936,0.0729052303399748,0.13746678118521882,-0.2701426730383485,-0.029131452668630188,0.13775827846002306,-0.013945851299230538,-0.06336238125970449,-0.07665111457646921,-0.0161535319512595,0.16304208509256465,7
"AMC Entertainment Holdings, Inc.",-0.03774255404486919,-0.06666172323670896,-0.10877544941863787,-0.8630110840174117,-0.12939537862652606,-0.05165858152987612,-0.048967345243550765,0.07544045386861026,1.282166285957273,0.609437433933951,0.06371194482724547,1.3363676446146109,-0.07683100712448686,-0.06336238125970449,-0.13455626664532574,-0.05409690747814112,3.1059095067764617,7
"Gannett Co., Inc.",-0.08447208767803004,-0.10973151160871084,-0.09923314237866256,-0.5411731945998268,-0.06338651522208633,-0.047211777332038206,-0.047364358246700704,0.06540118345388167,0.5922044418685892,-0.626421070224147,-0.04909996674736464,2.6978157407659413,-0.10273437368159116,-0.06336238125970449,0.6455079981429056,-0.05795505281916154,0.9835441543352866,7
"O'Reilly Automotive, Inc.",-0.06721666255438591,0.8970088657890453,-0.10719711787328384,-0.6401469971519013,-0.04651082088985321,-0.02744346229726598,-0.04940499442966964,0.09463954252575968,-0.6389039466033763,0.2440383097801961,0.2540389681756498,-0.16523807271248564,1.4001040235389002,-0.06336238125970449,-0.019778646791084074,8.035652211104919e-05,-0.38395929440258336,7
"Harley-Davidson, Inc.",0.6842018011982673,-0.1552625201353896,0.6035608935884045,-0.4069010428858236,-0.07918327171996357,-0.054610191853644574,-0.02001688282459014,0.08357764832920574,-1.0578561099968848,1.0543578963395763,0.0800077537561884,0.10286426488929268,0.012118655951852629,-0.06336238125970449,-0.17743810735550616,-0.016628380608615857,0.4073693679337308,18
Tupperware Brands Corporation,-0.039164157696512304,-0.20025591892065486,-0.11353018067500945,-0.7038224505420472,0.001681735711376439,-0.053485377429129864,-0.04770068077373757,0.08875722943643423,-0.650250567695284,0.9594453313292796,-0.18090316160314351,0.3418882578487957,-0.3755858537613227,-0.06336238125970449,-0.1850814676970841,0.10758906035169936,1.187758002680142,18
Adient plc,-0.0771209751953835,0.8088095815003437,0.07981892242737931,-0.5584763069341055,-0.12906339775441653,-0.04318078455666097,-0.04731648802375872,0.051836187513022235,-0.02662281614390538,-0.08288274747749276,-0.012211122071044321,-0.20071365317606152,-0.3923444859351258,-0.06336238125970449,-0.33652087625845195,-0.19956382585515348,0.1429853678444092,11
"Advance Auto Parts, Inc.",0.4511327257186818,0.8102647605352982,-0.0738710868814948,-0.186805453993798,-0.035693777473618536,-0.029486898002702894,-0.04856336330207507,0.07307759752431639,-0.3369092621572225,-0.6466576831843004,-0.04908055156595605,-0.14081226321297438,-0.06047522668563095,-0.06336238125970449,0.07332457626136958,-0.0430121591329786,-0.356609225427826,18
"Texas Roadhouse, Inc.",0.038323192543599,-0.22354034781477025,-0.12683694899931391,-0.6498367400590974,-0.124747646416993,-0.05680465155948451,-0.04919626126201829,0.07488879521050452,-0.7087293071689612,-0.9764289676194756,-0.058610169774005474,0.09763016285368313,-0.04117862858166056,-0.06336238125970449,0.06310399514278023,-0.03504360510171718,-0.07581518395365001,12
La-Z-Boy Incorporated,-0.06573108673841885,-0.22457524222161676,-0.12004421233618877,0.7081115159350991,-0.053897395294289684,-0.055541657391850366,-0.04783291906222749,0.07603938582718164,-0.6240660574831897,-0.9750038540307324,-0.05858751872902877,-0.0070518778585079624,-0.055359009651801634,-0.06336238125970449,-0.08147180454322514,-0.037477204470668525,-0.09222522533850444,12
"Commercial Vehicle Group, Inc.",-0.019305776286709618,-0.2142214313336369,-0.12311844014913965,0.371046887663349,-0.12137250755054635,-0.05044116612665972,-0.046631002177602236,0.07513642700778367,-0.8680184109592013,0.13971999508419414,-0.012547651882126542,-0.16523807271248564,0.04728761241274231,-0.06336238125970449,-0.2784870128151337,-0.033930678561038215,-0.38395929440258336,1
